title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,sin_stock,page,ahorro,ahorro_percent,kilo
Tortillas de maíz con sésamo panchitos 320 g,Pancho Villa,2329.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Suflé sabor maní 230 g,Evercrisp,1369.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Alcaparras frasco 142 g,Cuisine & Co,0.0,999.0,1299.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,300.0,0.458,1.0
Aceitunas verdes rellenas de pasta de pimiento 250 g,Don Juan,0.0,1807.0,2259.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,452.0,0.69,1.0
Doritos ruleta picante 172 g,Evercrisp,0.0,1499.0,1719.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,220.0,0.336,1.0
Papas Fritas Marco Polo Sabor Limón 200 g,Marco Polo,1829.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Twistos sabor queso 110 g,Evercrisp,1079.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Maní con pasas bolsa 180 g,Marco Polo,1269.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Popcorn mantequilla para microondas 91 g,Act II,0.0,879.0,1099.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,220.0,0.336,1.0
Pesto sabor genovés 140 g,Perfect Choice,1929.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Suflé Traga Traga frambuesa 220 gr,Evercrisp,1930.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Papas Fritas Lay's Limón 200 g,Lays,0.0,1659.0,1929.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,270.0,0.412,1.0
Salsa para untar Gourmet premium alcachofa espinaca 200 g,Gourmet,1489.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Almendras saladas 80 g,Cuisine & Co,1499.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Pepinillos dil agridulces 200 g,Don Juan,1729.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Aceitunas Azapa natural 200 g drenado,Don Juan,2100.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Chucrut bolsa 200 g,Don Juan,819.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Maní japonés Maniax salado 200 g,Evercrisp,1599.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Plátano Frito Inka Chips Dulces. Bolsa 100 grs.,Inka Chips,1099.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Crunchis Tubos Marco Polo 300g,Marco Polo,1699.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Papas Fritas Kryzpo Queso 260 g,Kryzpo,3099.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Maní japonés 150 g,Granuts,0.0,999.0,1249.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,250.0,0.381,1.0
Popcorn caramelo maní 250 g,Marco Polo,1759.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Maní Crocante con Merkén Millantú Bolsa 100 g,Millantú,749.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Vegetales artesanales 180 g,Cuisine & Co,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Crunchis Pops Marco Polo 300g,Marco Polo,1749.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,3,0.0,0.0,1.0
Mix frutos secos Marco Polo 80 g,Marco Polo,0.0,1183.0,1479.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,296.0,0.452,1.0
Maní con miel Marco Polo 350 g,Marco Polo,2439.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Mix de maní 350 g,Marco Polo,0.0,2879.0,3549.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,670.0,1.022,1.0
Maní japonés Maniax sabor jamón 100 g,Evercrisp,879.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Frutos secos Vivo nuts y coco 80 g,Vivo,1339.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Papas Fritas Lay's Corte Americano 42 g,Lays,660.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Papas Fritas Marco Polo Rústicas Sabor Queso 185 g,Marco Polo,2089.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Crunchis palitos queso 350 g,Marco Polo,0.0,1479.0,1849.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,370.0,0.564,1.0
Tortillas Xplosion 200 g,Takis,1849.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Snack papas ramitas cebolla grillada 170 g,Tika,2179.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Mix Frutos Secos Marco Polo 80 g. Morado,Marco Polo,1479.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Salsa para untar light Ajo y Orégano 200 g,Gourmet,1229.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Chucrut Kühne Fasskraut 700 g,Kühne,2699.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Papas Fritas Kryzpo Merkén 130 g,Kryzpo,0.0,1839.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,-1839.0,-2.805,1.0
Snack De Todito sabor queso 290 g,Evercrisp,2549.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Papas Fritas Buka Cebolla Caramelizada 185 g,Buka,2439.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Salsa para untar Gourmet premium cebolla y ajo 200 g,Gourmet,1489.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Terra vegetales doypack 180 g,Marco Polo,2999.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Aceitunas verdes descarozadas 250 g,Don Juan,0.0,1807.0,2259.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,452.0,0.69,1.0
Papas Fritas Lay's Artesanas 270 g,Lays,3319.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Papas Artesanales Merkén 185 g,Cuisine & Co,1779.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Plátano Frito Inka Chips Bolsa 100 g. Picante,Inka Chips,1099.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Papas Fritas Marco Polo Queso 200 g,Marco Polo,1790.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Aceitunas verdes con carozo 198 g,Cuisine & Co,1399.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Tortillas Terra con sal de mar 180 g,Marco Polo,1299.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Mix nuts Marco Polo 350 g,Marco Polo,0.0,2879.0,3549.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,670.0,1.022,1.0
Pepinillos agridulces Kühne frasco Cetriolli 360 g,Kühne,2999.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Crunch Cheese Rayos bolsa 280 g,Marco Polo,0.0,1375.0,1719.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,344.0,0.525,1.0
Maní con pasas 350 g,Marco Polo,2439.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Tortillas Terra maíz morado 180 g,Marco Polo,1299.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Popcorn endulzadas 210 g,Puripop,2419.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Aceitunas sevillanas 200 g drenado,Don Juan,2049.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Salsa americana 250 g,Traverso,0.0,689.0,919.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,230.0,0.351,1.0
Tortillas Terra jalapeño limón 180 g,Marco Polo,1299.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Popcorn natural para microondas 91 g,Act II,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Brezel salados 150 g,Lorenz,0.0,999.0,1299.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,300.0,0.458,1.0
Maní salado 270 g,Evercrisp,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Snack De Todito queso 120 g,Evercrisp,1119.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Maní sin sal 403 g,Evercrisp,2339.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,0.0,0.0,1.0
Pistachos bolsa 80 g,Marco Polo,0.0,1719.0,2149.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,4,430.0,0.656,1.0
Almendra natural 700 g,Alto La Cruz,7990.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Papas Fritas Inferno Rústicas 175 g,Inferno,2190.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Cheezels 30 g,Retro Snack,579.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Snack De Todito sabor original 290 g,Evercrisp,2549.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Popcorn Terra endulzadas 200 g,Marco Polo,2069.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Frutos secos Nuts y Semillas 80 g,Vivo,1339.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Papas Fritas Kryzpo Original 190 g,Kryzpo,2399.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Popcorn con caramelo 161 g,Act II,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Takis Wapas fuego 170 g,Takis,2049.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Papas cebolla dulce chips nativas Tika 180 g,Tika,2779.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Maní japonés 400 g,De La Rosa,3339.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Aceitunas verdes rellenas con pimentón 330 g,Nucete,2479.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Aceitunas Azapa amarga natural 200 g drenado,Don Juan,2439.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Terra veggie sticks doypack 130 g,Marco Polo,2199.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Papas Fritas Pringles Original 149 g,Pringles,2190.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Terra camote doypack 170 g,Marco Polo,2819.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Cebollitas perla en vinagre 300 g,Don Juan,1319.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Chips Tortika hummus. tomate y cebolla 180 g,Tika,1990.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Mix Frutos Secos Marco Polo 80 g. Rojo,Marco Polo,1479.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Maní japonés merkén 100 g,Kazai,989.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Takis Wapas queso loco 170 g,Takis,2049.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Castaña de Cajú Marco Polo Bolsa 80 g,Marco Polo,0.0,1751.0,2189.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,438.0,0.668,1.0
Panchitos chips bolsa 320 g,Pancho Villa,2219.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Papas Fritas Pringles BBQ 158 g,Pringles,2190.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Mix vegetales mostaza miel 180 g,Buka,2699.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Almendra tostada 700 g,Alto La Cruz,8790.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Alcaparras Frasco 142 g. Españolas,Fragata,1499.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Papas Fritas Buka Tomate 185 g,Buka,2439.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Bruschetta Perfect Choice 280 g. Esparrago Verde,Perfect Choice,2639.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Popcorn mantequilla para microondas 85 g,Act II,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Almendras con miel 80 g,Marco Polo,0.0,1479.0,1849.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,370.0,0.564,1.0
Habas fritas 150 g,Inka Crops,0.0,1199.0,1699.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,500.0,0.763,1.0
Pasta de alcachofa frasco 140 g,Buka,2299.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Papas Fritas Lay's Sabor Ketchup 200 g,Lays,1929.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Hummus con tahini 100 g,Red Spoon,1459.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Mix vegetales 180 g,Buka,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Mani Flamin Hot Maniax 150 g,Evercrisp,1479.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Bruschetta de Pimiento Perfect Choice 280 g,Perfect Choice,2639.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Souffle auténtico maní 170 g,Hips,2469.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Pepinillos en rodajas 200 g,Don Juan,1919.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,5,0.0,0.0,1.0
Pickles 200 g,Traverso,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Nuez cuarto 700 g,Alto La Cruz,8390.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Aceitunas verdes con carozo 550 g,Cuisine & Co,3199.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Terra Bites quinoa BBQ 110 g,Marco Polo,2199.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Maní japonés Maniax sal y limón 160 g,Evercrisp,1479.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Popcorn coco vainilla 210 g,Puripop,2419.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Maní Confitado Marco Polo Bolsa 80 g,Marco Polo,0.0,559.0,699.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,140.0,0.214,1.0
Papas Fritas Marco Polo Rústicas Sal de Mar 380 g,Marco Polo,3239.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Papotas sal de mar 150 g,Pancho Villa,1999.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Mix arándanos 130 g,Granuts,1929.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Maní japonés Maniax limón y ají 160 g,Evercrisp,1479.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Popped lenteja tomate albahaca 98 g,Mizos,2099.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Manzana deshidratada 20 g,Cuisine & Co,650.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Aceitunas verdes rellenas de pasta de anchoa 250 g,Don Juan,0.0,1807.0,2259.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,452.0,0.69,1.0
Nachos La Costeña Lata 220 grs.,La Costeña,1999.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Chucrut 200 g,Traverso,0.0,727.0,969.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,242.0,0.369,1.0
Fruits & Nuts Marco Polo 80 g,Marco Polo,1479.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Maní japonés 900 g,De La Rosa,6529.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Crunchis Marco Polo sabor maní. 110 g,Marco Polo,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Salsa tártara 250 g,Don Juan,1219.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Pistachos sin Sal Millantú Bolsa 100 g,Millantú,2719.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Tika chips salmón 180 g,Tika,3490.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Aceitunas verdes sin carozo 330 g,Nucete,2469.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Mix frutos secos bol. 700g,Alto La Cruz,8990.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Mix fruta y yoghurt 130 g,Granuts,1929.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Alcaparras Frasco 110 g. Cocktail,Gourmet,1779.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Castañas de cajú con miel 80 g,Marco Polo,2199.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Almendras con Miel Millantú Bolsa 100 g,Millantú,2159.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Maní salado 150 g,Granuts,0.0,999.0,1149.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,150.0,0.229,1.0
Trail mix 80 g,Frutisa,1379.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Pistachos Salados Millantú Bolsa 150 g,Millantú,4069.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Mix nuts 120 g,Granuts,1929.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Tropical mix 80 g,Frutisa,1379.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Surtido Salado Millantú Bolsa 120 g,Millantú,1499.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Almendras Saladas Millantú Bolsa 80 g,Millantú,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Papotas BBQ chipotle 150 g,Pancho Villa,1999.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Surtido Cocktail Millantú Bolsa 200 g,Millantú,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Popcorn oliva sal de mar 125 g,Puripop,0.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Pepinillos Kühne Frasco 850 g,Kühne,4799.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Papas Fritas Marco Polo Rústicas Rejilla 185 g,Marco Polo,2449.0,0.0,0.0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,1,6,0.0,0.0,1.0
Crema Maggi de Espárragos 68g,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Sopa Maggi Caracolitos 76g,Maggi,0.0,0.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,0.0,0.0,1.0
Sopa Maggi sabor Pollo con Arroz 70g,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Sopa Maggi sabor Costilla con Fideos 60g,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Sopa Maggi Pollo con Sémola 68g,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Crema Maggi Choclo 79g,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Puré de Papas Maggi 250g,Maggi,1559.0,0.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,0.0,0.0,1.0
Sopa para Uno Maggi Espárragos 14g,Maggi,0.0,239.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-239.0,-0.365,1.0
Crema Maggi de Tomates 78g,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Crema Maggi Zapallo 54g 4 porciones,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Puré de papas con leche 8 porciones caja 250 g,Hoffmann,1439.0,0.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,0.0,0.0,1.0
Crema Maggi Lentejas sabor Longaniza 63g 5 porciones,Maggi,0.0,459.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-459.0,-0.7,1.0
Sopa Individual Gourmet Sobre 15 g. Consomé de Pollo. Sopa para Uno,Gourmet,0.0,319.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-319.0,-0.487,1.0
Sopa para Uno Maggi Pollo Merkén 16g,Maggi,0.0,369.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-369.0,-0.563,1.0
Sopa para Uno Maggi Pollo Fideo 16g,Maggi,0.0,369.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-369.0,-0.563,1.0
Sopa para Uno Maggi Lentejas 16g,Maggi,0.0,369.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-369.0,-0.563,1.0
Puré de papas instantáneo 250 g,Cuisine & Co,1439.0,0.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,0.0,0.0,1.0
Sopa para Uno Maggi Costillas Fideos 16g,Maggi,0.0,369.0,0.0,0,despensa,instantaneos-y-sopas,2022-07-16 21:25:28.860226,1 un,1,1,-369.0,-0.563,1.0
